genus,species,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,pretreatment_temp,pretreatment_duration,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,lat_of_collection,long_of_collection,elevation_of_collection,location_description,ref,life_stage,phylum,class,order,family,realm_specific,realm_general,notes,genus_species,extractor
Hyla,rubella,41.6,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,30,NA,NA,Summer,-18,NA,2400,Atherton_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rubella,group
Hyla,rothi,40.1,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,30,NA,NA,Summer,-18,NA,1000,Tully_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rothi,group
Hyla,gracilenta,39.6,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,30,NA,NA,Summer,-18,NA,2400,Atherton_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_gracilenta,group
Hyla,rothi,39.4,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,30,NA,NA,Summer,-18,NA,1000,Tully_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rothi,group
Hyla,rubella,39.4,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,30,NA,NA,Summer,-18,NA,1000,Tully_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rubella,group
Hyla,gracilenta,39,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,10,NA,NA,Summer,-18,NA,2400,Atherton_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_gracilenta,group
Hyla,glauerti,38.9,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,10,NA,NA,Summer,-18,NA,1000,Tully_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_glauerti,group
Hyla,rubella,38.7,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,30,NA,NA,Summer,-18,NA,1000,Tully_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rubella,group
Hyla,gracilenta,38.3,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,30,NA,NA,Summer,-18,NA,2400,Atherton_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_gracilenta,group
Hyla,glauerti,37.5,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,10,NA,NA,Summer,-18,NA,1000,Tully_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_glauerti,group
Hyla,rubella,37.3,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,10,NA,NA,Summer,-18,NA,1000,Tully_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rubella,group
Hyla,gracilenta,36.6,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,10,NA,NA,Summer,-18,NA,2400,Atherton_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_gracilenta,group
Limnodynastes,peroni,36.3,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,30,NA,NA,Summer,-18,NA,1000,Tully_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Limnodynastes_peroni,group
Hyla,rubella,35.7,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,10,NA,NA,Summer,-18,NA,1000,Tully_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rubella,group
Hyla,rothi,34.5,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,10,NA,NA,Summer,-18,NA,1000,Tully_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rothi,group
Limnodynastes,peroni,34.1,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,30,NA,NA,Summer,-18,NA,1000,Tully_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Limnodynastes_peroni,group
Hyla,rothi,31.9,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,10,NA,NA,Summer,-18,NA,1000,Tully_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rothi,group
Limnodynastes,peroni,30.6,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,10,NA,NA,Summer,-18,NA,1000,Tully_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Limnodynastes_peroni,group
Hyla,caerulea,40,tmax,NA,NA,7,critical,onset_of_spasm,1,NA,NA,30,10d,NA,Winter,-20,NA,304.8,"Qld, Townsville, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Hyla_caerulea,group
Hyla,caerulea,39.3,tmax,NA,NA,7,critical,righting_ability,1,NA,NA,30,10d,NA,Winter,-20,NA,304.8,"Qld, Townsville, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Hyla_caerulea,group
Hyla,rubella,40.8,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,30,NA,NA,Summer,-20,NA,1000,Townsville_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rubella,group
Hyla,glauerti,40.6,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,30,NA,NA,Summer,-20,NA,1000,Townsville_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_glauerti,group
Hyla,glauerti,40.3,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,10,NA,NA,Summer,-20,NA,1000,Townsville_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_glauerti,group
Hyla,glauerti,39.6,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,30,NA,NA,Summer,-20,NA,1000,Townsville_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_glauerti,group
Hyla,rubella,39.3,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,30,NA,NA,Summer,-20,NA,1000,Townsville_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rubella,group
Hyla,glauerti,39,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,10,NA,NA,Summer,-20,NA,1000,Townsville_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_glauerti,group
Hyla,rubella,37.6,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,10,NA,NA,Summer,-20,NA,1000,Townsville_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rubella,group
Hyla,rubella,35.8,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,10,NA,NA,Summer,-20,NA,1000,Townsville_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rubella,group
Cyclorana,brevipes,31.7,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,10,NA,NA,Summer,-20,NA,1000,Townsville_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Cyclorana_brevipes,group
Hyla,caerulea,39.9,tmax,NA,NA,11,critical,onset_of_spasm,1,NA,NA,30,10d,NA,Winter,-21,NA,304.8,"Qld,Bowen, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Hyla_caerulea,group
Hyla,caerulea,39.2,tmax,NA,NA,11,critical,righting_ability,1,NA,NA,30,10d,NA,Winter,-21,NA,304.8,"Qld,Bowen, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Hyla_caerulea,group
Hyla,caerulea,36.5,tmax,NA,NA,11,critical,onset_of_spasm,1,NA,NA,10,10d,NA,Winter,-21,NA,304.8,"Qld,Bowen, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Hyla_caerulea,group
Hyla,caerulea,35.4,tmax,NA,NA,11,critical,righting_ability,1,NA,NA,10,10d,NA,Winter,-21,NA,304.8,"Qld,Bowen, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Hyla_caerulea,group
Hyla,rubella,40.6,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,30,NA,NA,Summer,-21,NA,1000,Bowen_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rubella,group
Cyclorana,brevipes,40.5,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,30,NA,NA,Summer,-21,NA,1000,Bowen_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Cyclorana_brevipes,group
Cyclorana,brevipes,40,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,30,NA,NA,Summer,-21,NA,1000,Bowen_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Cyclorana_brevipes,group
Hyla,rothi,39.9,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,30,NA,NA,Summer,-21,NA,1000,Bowen_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rothi,group
Hyla,rubella,39.5,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,30,NA,NA,Summer,-21,NA,1000,Bowen_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rubella,group
Hyla,rothi,38.9,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,30,NA,NA,Summer,-21,NA,1000,Bowen_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rothi,group
Hyla,rubella,37.6,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,10,NA,NA,Summer,-21,NA,1000,Bowen_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rubella,group
Hyla,rothi,37.5,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,10,NA,NA,Summer,-21,NA,1000,Bowen_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rothi,group
Hyla,rothi,36.2,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,10,NA,NA,Summer,-21,NA,1000,Bowen_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rothi,group
Hyla,rubella,35.9,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,10,NA,NA,Summer,-21,NA,1000,Bowen_Queensland_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_rubella,group
Rattus,fuscipes,32.8,tmax,NA,NA,<20,UTNZ,ULTNZ,NA,NA,NA,25,4w,NA,NA,-30.26,115.04,NA,"Jurian Bay, Western Australia",Collins_1973,adult,Chordata,Mammalia,Rodentia,Muridae,NA,terrestrial,NA,Rattus_fuscipes,group
Rattus,fuscipes,28.6,tmin,NA,NA,<20,LTNZ,LLTNZ,NA,NA,NA,25,4w,NA,NA,-30.26,115.04,NA,"Jurian Bay, Western Australia",Collins_1973,adult,Chordata,Mammalia,Rodentia,Muridae,NA,terrestrial,NA,Rattus_fuscipes,group
Crinia,signifera,36.7,tmax,NA,NA,9,critical,onset_of_spasm,1,NA,NA,25,10d,NA,Spring,-31,NA,2500,"NSW, Armidale, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Myobatrachidae,NA,terrestrial,NA,Crinia_signifera,group
Crinia,signifera,35.3,tmax,NA,NA,9,critical,righting_ability,1,NA,NA,25,10d,NA,Spring,-31,NA,2500,"NSW, Armidale, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Myobatrachidae,NA,terrestrial,NA,Crinia_signifera,group
Hyla,ewingi,34.3,tmax,NA,NA,8,critical,onset_of_spasm,1,NA,NA,25,10d,NA,Spring,-31,NA,1066.8,"NSW, Armidale, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Hyla_ewingi,group
Hyla,ewingi,33.9,tmax,NA,NA,8,critical,onset_of_spasm,1,NA,NA,5,10d,NA,Spring,-31,NA,1066.8,"NSW, Armidale, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Hyla_ewingi,group
Crinia,signifera,33.1,tmax,NA,NA,9,critical,onset_of_spasm,1,NA,NA,5,10d,NA,Spring,-31,NA,2500,"NSW, Armidale, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Myobatrachidae,NA,terrestrial,NA,Crinia_signifera,group
Hyla,ewingi,32.8,tmax,NA,NA,8,critical,righting_ability,1,NA,NA,25,10d,NA,Spring,-31,NA,1066.8,"NSW, Armidale, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Hyla_ewingi,group
Crinia,signifera,32.3,tmax,NA,NA,9,critical,righting_ability,1,NA,NA,5,10d,NA,Spring,-31,NA,2500,"NSW, Armidale, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Myobatrachidae,NA,terrestrial,NA,Crinia_signifera,group
Hyla,ewingi,30.7,tmax,NA,NA,8,critical,righting_ability,1,NA,NA,5,10d,NA,Spring,-31,NA,1066.8,"NSW, Armidale, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Hyla_ewingi,group
Hyla,peroni,37.7,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,25,NA,NA,Spring,-31,NA,2400,Armidale_NSW_Autralia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_peroni,group
Limnodynastes,dorsalis,36.9,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,25,NA,NA,Summer,-31,NA,2000,Tamworth_NSW_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Limnodynastes_dorsalis,group
Limnodynastes,dorsalis,36.5,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,25,NA,NA,Summer,-31,NA,2000,Tamworth_NSW_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Limnodynastes_dorsalis,group
Hyla,peroni,36.2,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,25,NA,NA,Spring,-31,NA,2400,Armidale_NSW_Autralia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_peroni,group
Hyla,peroni,35.5,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,5,NA,NA,Spring,-31,NA,2400,Armidale_NSW_Autralia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_peroni,group
Pseudophryne,bibroni,35.4,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,5,NA,NA,Spring,-31,NA,2500-4500,Armidale_NSW_Autralia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Pseudophryne_bibroni,group
Limnodynastes,tasmaniensis,35,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,25,NA,NA,Spring,-31,NA,2500-4500,Armidale_NSW_Autralia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Limnodynastes_tasmaniensis,group
Pseudophryne,bibroni,34.8,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,5,NA,NA,Spring,-31,NA,2500-4500,Armidale_NSW_Autralia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Pseudophryne_bibroni,group
Limnodynastes,tasmaniensis,33.9,tmax,NA,NA,NA,critical,onset_of_spasm,1,NA,NA,5,NA,NA,Spring,-31,NA,2500-4500,Armidale_NSW_Autralia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Limnodynastes_tasmaniensis,group
Limnodynastes,tasmaniensis,33.4,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,25,NA,NA,Spring,-31,NA,2500-4500,Armidale_NSW_Autralia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Limnodynastes_tasmaniensis,group
Hyla,peroni,33,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,5,NA,NA,Spring,-31,NA,2400,Armidale_NSW_Autralia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,trees,terrestrial,NA,Hyla_peroni,group
Limnodynastes,dorsalis,32.1,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,5,NA,NA,Summer,-31,NA,2000,Tamworth_NSW_Australia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Limnodynastes_dorsalis,group
Limnodynastes,tasmaniensis,29.8,tmax,NA,NA,NA,critical,righting_ability,1,NA,NA,5,NA,NA,Spring,-31,NA,2500-4500,Armidale_NSW_Autralia,Brattstrom_1970,NA,Chordata,Amphibia,Anura,Hylidae,NA,terrestrial,NA,Limnodynastes_tasmaniensis,group
Crinia,parainsignifera,34.6,tmax,NA,NA,2,critical,onset_of_spasm,1,NA,NA,5,10d,NA,Spring,-32,NA,304.8,"NSW, Nyngan, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Myobatrachidae,NA,terrestrial,NA,Crinia_parainsignifera,group
Crinia,parainsignifera,30.5,tmax,NA,NA,2,critical,righting_ability,1,NA,NA,5,10d,NA,Spring,-32,NA,304.8,"NSW, Nyngan, Australia",Brattstrom_1970,adult,Chordata,Amphibia,Anura,Myobatrachidae,NA,terrestrial,NA,Crinia_parainsignifera,group
Desmarestia,herbacea,24.7,tmax,NA,NA,NA,lethal,50percent_survival,NA,NA,2w,NA,4w,20,Summer,-33.91,-71.86,NA,"La Boca, Navidad",Peters_&_Breeman_1993,gametophyte,Phaeophyceae,Phaeophyceae,Desmarestiales,Desmarestiaceae,NA,marine,NA,Desmarestia_herbacea,group
Desmarestia,herbacea,24.7,tmax,NA,NA,NA,lethal,50percent_survival,NA,NA,2w,NA,4w,20,Summer,-33.91,-71.86,NA,"La Boca, Navidad",Peters_&_Breeman_1993,gametophyte,Phaeophyceae,Phaeophyceae,Desmarestiales,Desmarestiaceae,NA,marine,NA,Desmarestia_herbacea,group
Donax,serra,35.6,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,3h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_serra,group
Donax,sordidus,35,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,12h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_sordidus,group
Donax,serra,34.8,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,6h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_serra,group
Bullia,rhodostoma,34.7,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,12h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1985,adult,Mollusca,Gastropoda,Neogastropoda,Nassariidae,intertidal,marine,NA,Bullia_rhodostoma,group
Donax,serra,34,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,6h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_serra,group
Bullia,rhodostoma,34,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,12h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Gastropoda,Neogastropoda,Nassariidae,intertidal,marine,NA,Bullia_rhodostoma,group
Donax,serra,33,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,12h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_serra,group
Donax,sordidus,33,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,24h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_sordidus,group
Bullia,rhodostoma,33,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,24h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1981,adult,Mollusca,Gastropoda,Neogastropoda,Nassariidae,intertidal,marine,NA,Bullia_rhodostoma,group
Bullia,rhodostoma,32,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,24h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1986,adult,Mollusca,Gastropoda,Neogastropoda,Nassariidae,intertidal,marine,NA,Bullia_rhodostoma,group
Bullia,rhodostoma,31.5,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,48h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1982,adult,Mollusca,Gastropoda,Neogastropoda,Nassariidae,intertidal,marine,NA,Bullia_rhodostoma,group
Donax,serra,31,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,12h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_serra,group
Donax,serra,31,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,24h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_serra,group
Bullia,rhodostoma,31,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,48h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1987,adult,Mollusca,Gastropoda,Neogastropoda,Nassariidae,intertidal,marine,NA,Bullia_rhodostoma,group
Bullia,rhodostoma,30.9,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,72h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1983,adult,Mollusca,Gastropoda,Neogastropoda,Nassariidae,intertidal,marine,NA,Bullia_rhodostoma,group
Bullia,rhodostoma,30.8,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,96h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1984,adult,Mollusca,Gastropoda,Neogastropoda,Nassariidae,intertidal,marine,NA,Bullia_rhodostoma,group
Donax,sordidus,29.2,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,48h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_sordidus,group
Donax,serra,29,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,24h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_serra,group
Donax,serra,29,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,48h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_serra,group
Donax,serra,29,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,72h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_serra,group
Bullia,rhodostoma,28.8,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,72h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1988,adult,Mollusca,Gastropoda,Neogastropoda,Nassariidae,intertidal,marine,NA,Bullia_rhodostoma,group
Donax,sordidus,28.6,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,72h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_sordidus,group
Bullia,rhodostoma,28.4,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,96h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1989,adult,Mollusca,Gastropoda,Neogastropoda,Nassariidae,intertidal,marine,NA,Bullia_rhodostoma,group
Donax,serra,27.2,tmax,NA,NA,NA,lethal,50percent_damage,NA,NA,48h,20,overnight,NA,Spring,-33.99,25.29,NA,"Maintland River Beach, Algoa Bay, South Africa",Ansell_&_McLachlan_1980,adult,Mollusca,Bivalvia,Veneroida,Donacidae,intertidal,marine,NA,Donax_serra,group
